IRI,parentId,id,title_cs,title_en,definition_cs,definition_en
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10300/10307,10300,10307,Akustika,Acoustics,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10300/10308,10300,10308,"Astronomie (zahrnuje astrofyziku, vědu o vesmíru)","Astronomy (including astrophysics, space science)",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10400,10000,10400,Chemické vědy,Chemical sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10400/10401,10400,10401,Organická chemie,Organic chemistry,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10400/10402,10400,10402,Anorganická a jaderná chemie,Inorganic and nuclear chemistry,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10400/10403,10400,10403,Fyzikální chemie,Physical chemistry,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10400/10404,10400,10404,Chemie polymerů,Polymer science,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10400/10405,10400,10405,"Elektrochemie (zahrnuje suché články, baterie, palivové články, korozní kovy, elektrolýzu)","Electrochemistry (dry cells, batteries, fuel cells, corrosion metals, electrolysis)",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10400/10406,10400,10406,Analytická chemie,Analytical chemistry,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500,10000,10500,Vědy o Zemi a související environmentální vědy ,Earth and related environmental sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10501,10500,10501,Hydrologie,Hydrology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10502,10500,10502,Oceánografie,Oceanography,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10503,10500,10503,Vodní zdroje,Water resources,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10504,10500,10504,Mineralogie,Mineralogy,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10505,10500,10505,Geologie,Geology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10506,10500,10506,Paleontologie,Paleontology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10507,10500,10507,Vulkanologie,Volcanology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10508,10500,10508,Fyzická geografie,Physical geography,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10509,10500,10509,"Meteorologie, vědy o atmosféře",Meteorology and atmospheric sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10510,10500,10510,Výzkum klimatu,Climatic research,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10500/10511,10500,10511,Environmentální vědy ,Environmental sciences ,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600,10000,10600,Biologie,Biological sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10601,10600,10601,Buněčná biologie,Cell biology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10602,10600,10602,"Biologie (teoretická, matematická, termální, kryobiologie, biologický rytmus), evoluční biologie","Biology (theoretical, mathematical, thermal, cryobiology, biological rhythm), evolutionary biology",,
